Date|Comp|Positive|Negative
2017-01-01|0.32791383437051197|0.2363877453326946|0.03498563906175199
2017-01-02|0.23547108742004255|0.21569637526652444|0.07525927505330493
2017-01-03|0.29360737958462224|0.23224392399469646|0.04928413610251876
2017-01-04|0.2770301984469374|0.22691975841242432|0.052220017256255365
2017-01-05|0.2716054204011954|0.22574861288945713|0.05372812633376013
2017-01-06|0.30338218588640425|0.23906583476764173|0.04673666092943197
2017-01-07|0.354994810543657|0.2624003294892912|0.03570675453047778
2017-01-08|0.3718990625000009|0.2799911458333326|0.034949999999999995
2017-01-09|0.2983682613768955|0.2558068844807466|0.05953908984830803
2017-01-10|0.40033067141403894|0.29161241098677637|0.037426246185147505
2017-01-11|0.37099157466589083|0.27862056943637525|0.039703079604880905
2017-01-12|0.3723236991241628|0.2675976300875851|0.031719732096857294
2017-01-13|0.37836739130434793|0.2819440993788824|0.04362173913043473
2017-01-14|0.39407195985832366|0.288595631641087|0.03946103896103897
2017-01-15|0.5138105263157895|0.3426842105263158|0.028473684210526318
2017-01-16|0.348375|0.2848|0.07110000000000001
2017-01-17|0.2769684210526316|0.20305263157894735|0.018894736842105263
2017-01-18|0.3592100000000001|0.23045|0.00975
2017-01-19|0.3792150000000001|0.2787|0.010949999999999998
2017-01-20|0.532695|0.3151|0.0056500000000000005
2017-01-21|0.227655|0.23485|0.07815
2017-01-22|0.32911500000000005|0.23245|0.03105
2017-01-23|0.5147315789473684|0.32594736842105265|0.0
2017-01-24|0.53428|0.37965000000000004|0.04385
2017-01-25|0.5491900000000001|0.32060000000000005|0.01655
2017-01-26|0.5156750000000001|0.3146000000000001|0.0
2017-01-27|0.5611050000000001|0.35140000000000005|0.0
2017-01-28|0.44626|0.3486999999999999|0.010249999999999999
2017-01-29|0.50389|0.33819999999999995|0.0050999999999999995
2017-01-30|0.367095|0.26125000000000004|0.033800000000000004
2017-01-31|0.579565|0.3769|0.0208
2017-02-01|0.26983500000000005|0.2171|0.0472
2017-02-02|0.30645|0.22275|0.075
2017-02-03|0.473255|0.34839999999999993|0.040150000000000005
2017-02-04|0.5993299999999999|0.39529999999999993|0.00535
2017-02-05|0.434665|0.33885000000000004|0.044
2017-02-06|0.43850500000000003|0.29615|0.02225
2017-02-07|0.380085|0.24489999999999998|0.027600000000000003
2017-02-08|0.180515|0.15905|0.055349999999999996
2017-02-09|0.46003999999999995|0.3468|0.021249999999999998
2017-02-10|0.382565|0.30895|0.09745000000000001
2017-02-11|0.349205|0.28124999999999994|0.03105
2017-02-12|0.42037499999999994|0.32805|0.045700000000000005
2017-02-13|0.34925|0.3034|0.07725000000000001
2017-02-14|0.4556800000000001|0.25505|0.009600000000000001
2017-02-15|0.20646470588235294|0.2048235294117647|0.04258823529411765
2017-02-16|0.4693578947368422|0.35389473684210526|0.04321052631578948
2017-02-17|0.3616736842105263|0.30452631578947364|0.015157894736842106
2017-02-18|0.31865499999999997|0.24985|0.06365
2017-02-19|0.5690599999999999|0.3023|0.01805
2017-02-20|0.443705|0.32565000000000005|0.05265000000000001
2017-02-21|0.347645|0.2865|0.050949999999999995
2017-02-22|0.27078|0.23769999999999997|0.06345
