Date|Comp|Positive|Negative
2017-01-01|0.3875433198380573|0.21420647773279522|0.02118353576248313
2017-01-02|0.1941859964093353|0.13369299820466765|0.03452782764811493
2017-01-03|0.07990520340586554|0.05299905392620626|0.011313150425733205
2017-01-04|0.05333788878416581|0.037549010367577795|0.010300188501413758
2017-01-05|0.08008393213572826|0.06091067864271465|0.016108283433133728
2017-01-06|0.13325183443085614|0.09251646284101615|0.014683443085606769
2017-01-07|0.19662074346030392|0.1323455713630107|0.01222487379531896
2017-01-08|0.14598766202592436|0.13285117618818965|0.022050408065290367
2017-01-09|0.0941664908916578|0.0891088207094917|0.029235858101629958
2017-01-10|0.13122411014103416|0.09083008730691748|0.019585627938213553
2017-01-11|0.13270832177531236|0.10117822468793353|0.03521636615811365
2017-01-12|0.11380519480519487|0.0898802308802309|0.022955988455988473
2017-01-13|0.1565215613382898|0.11782342007434947|0.022145910780669145
2017-01-14|0.03799802494802446|0.0687110187110187|0.04768191268191277
2017-01-15|0.08479322459222068|0.0665407779171894|0.02117440401505647
2017-01-16|0.2281635773864685|0.13029471733086198|0.007804448563484709
2017-01-17|0.17809872611464955|0.10801091901728842|0.0093712465878071
2017-01-18|0.11204230769230755|0.07208516483516483|0.009774725274725274
2017-01-19|0.11309659735349736|0.09801890359168249|0.02706805293005673
2017-01-20|0.2807988267148022|0.16535830324909676|0.011038808664259924
2017-01-21|0.2026533492822967|0.11936363636363609|0.012648325358851676
2017-01-22|0.15209276236429387|0.1004499396863689|0.02246079613992763
2017-01-23|0.1538120253164561|0.10170358649789002|0.026718354430379725
2017-01-24|0.08654706959706951|0.09763644688644696|0.04321062271062272
2017-01-25|0.18891970613656026|0.12289196197061354|0.02261711322385481
2017-01-26|0.1324702061855668|0.08240515463917511|0.011735051546391748
2017-01-27|0.21422651704073165|0.1453823773898586|0.010113050706566918
2017-01-28|0.20200942408376993|0.12508289703315842|0.01696247818499128
2017-01-29|0.14394694694694668|0.08756456456456434|0.012685685685685686
2017-01-30|0.1619883582089553|0.09717711442786058|0.01079701492537313
2017-01-31|0.08488670520231217|0.05999421965317921|0.012861271676300577
2017-02-01|0.25520714285714297|0.1539642857142858|0.02329761904761905
2017-02-02|0.054177685950413224|0.061487603305785135|0.04413223140495869
2017-02-03|0.15530481283422456|0.11782352941176476|0.0325187165775401
2017-02-04|0.1944142857142857|0.1259489795918368|0.035938775510204087
2017-02-05|0.13433660130718952|0.07762091503267972|0.0059411764705882344
2017-02-06|0.26121045751633987|0.1541437908496733|0.019411764705882354
2017-02-07|0.09397368421052636|0.08304605263157896|0.027006578947368423
2017-02-08|0.13388473684210528|0.11126315789473687|0.03421578947368421
2017-02-09|0.23749719626168225|0.1563364485981308|0.027514018691588784
2017-02-10|0.09230314136125646|0.1100052356020942|0.05473821989528796
2017-02-11|0.08973317073170735|0.08639512195121954|0.040370731707317066
2017-02-12|0.16762199999999988|0.12994999999999998|0.00963
2017-02-13|0.13482781065088748|0.12085207100591713|0.05064497041420119
2017-02-14|0.17581733333333324|0.13836666666666653|0.05145333333333333
2017-02-15|0.3881578947368421|0.22326315789473689|0.006526315789473684
2017-02-16|0.07540833333333331|0.10921666666666668|0.07261666666666668
2017-02-17|0.3392882352941177|0.2160588235294118|0.043
2017-02-18|-0.046752631578947365|0.06189473684210527|0.09042105263157894
2017-02-19|0.05830500000000001|0.11705000000000002|0.08285000000000001
2017-02-20|0.035089473684210525|0.16721052631578945|0.12799999999999997
2017-02-21|0.17357499999999998|0.11240000000000001|0.0197
2017-02-22|0.09022499999999999|0.12645|0.0649
2017-02-23|-0.21391764705882355|0.04388235294117647|0.18758823529411764
2017-02-24|0.15267894736842105|0.15389473684210528|0.09178947368421053
2017-02-25|0.0818|0.08805|0.039150000000000004
2017-02-26|0.28731999999999996|0.17625000000000002|0.01225
2017-02-27|0.18118|0.10515000000000001|0.00905
2017-02-28|0.2943611111111111|0.23594444444444443|0.04066666666666666
2017-03-01|0.15351666666666666|0.10911111111111112|0.030888888888888893
2017-03-02|0.1659035294117648|0.12013823529411774|0.026088235294117648
2017-03-03|0.1021938673341676|0.09911138923654582|0.041180225281601986
2017-03-04|0.13997377260981855|0.11996899224806215|0.04117700258397933
2017-03-05|0.14353349999999973|0.11808500000000026|0.04036333333333332
2017-03-06|0.12799977452085615|0.11226155580608817|0.042736189402480286
2017-03-07|0.11315216473072875|0.10733790918690618|0.04261457233368535
2017-03-08|0.1636035934291582|0.10737782340862424|0.01826078028747433
2017-03-09|0.20132801724137916|0.12207866379310375|0.023121767241379303
2017-03-10|0.17131416267942542|0.13853205741626795|0.04250622009569377
2017-03-11|0.19936064947468973|0.17827411652340053|0.055520534861509076
2017-03-12|0.21367078651685387|0.16694803370786543|0.04226966292134832
2017-03-13|0.16110519877675863|0.12330479102956154|0.0420662589194699
2017-03-14|0.21033974706413733|0.12938663053297206|0.01940831074977416
2017-03-15|0.11052460850111821|0.07255033557046976|0.01063087248322148
2017-03-16|0.17447180974477938|0.10652900232018575|0.010754060324825985
2017-03-17|0.15112|0.0903|0.0107
2017-03-18|0.25804000000000005|0.18644999999999998|0.0229
2017-03-19|0.11824035087719299|0.10252631578947369|0.03440350877192983
