Date|Comp|Positive|Negative|CompWithRepRet
2017-02-18|0.22390382165605097|0.15447133757961787|0.031063694267515922|0.2553324840764331
2017-02-19|0.1509128571428571|0.13233333333333333|0.03599047619047619|0.16253238095238096
2017-02-20|0.1276775590551181|0.12460629921259847|0.04755905511811024|0.22271535433070874
2017-02-21|0.11182993630573244|0.10211464968152864|0.04270063694267515|0.30743694267515925
2017-02-22|0.11640840707964598|0.10468141592920355|0.041314159292035406|0.4772415929203538
2017-02-23|0.14108255813953496|0.125546511627907|0.04322093023255814|0.14864302325581405
2017-02-24|0.15875533596837937|0.13135968379446641|0.03977470355731223|0.26663438735177836
2017-02-25|0.18583563218390806|0.15124712643678162|0.03876436781609195|-0.37931494252873593
2017-02-26|0.18944522292993626|0.15397452229299366|0.033904458598726116|0.2726605095541398
2017-02-27|0.05191300000000001|0.07543499999999999|0.04791500000000002|0.075155
2017-02-28|0.15980357142857146|0.10815306122448971|0.026964285714285715|0.3296239795918367
2017-03-01|0.11969157894736843|0.12229999999999999|0.04437894736842105|0.07239315789473685
2017-03-02|0.1838368421052632|0.131|0.01894736842105263|0.23590526315789473
2017-03-03|0.18624499999999997|0.16479999999999997|0.050249999999999996|0.25275500000000006
2017-03-04|0.16028|0.12204999999999999|0.02435|0.16354
2017-03-05|0.152535|0.12955|0.033999999999999996|0.14437
2017-03-06|0.060144444444444445|0.043833333333333335|0.011333333333333332|0.07138333333333333
2017-03-07|0.1163|0.08125|0.018349999999999998|0.24442499999999998
2017-03-08|0.19762053571428564|0.14490178571428564|0.02839285714285714|0.3369946428571428
2017-03-09|0.10635|0.12274999999999998|0.048249999999999994|0.04301666666666665
2017-03-10|0.1413333333333333|0.15811111111111112|0.09988888888888887|0.1716888888888889
2017-03-11|0.14674166666666666|0.09249999999999999|0.013|0.7322666666666665
2017-03-12|0.0010210526315789635|0.11521052631578947|0.12547368421052632|-1.4476473684210525
2017-03-13|0.088575|0.07565|0.018349999999999998|0.088575
2017-03-14|0.08249999999999999|0.06266666666666668|0.017055555555555556|0.4139777777777778
2017-03-15|0.1610421052631579|0.0931578947368421|0.011263157894736843|0.23350000000000004
2017-03-16|0.306215|0.21444999999999997|0.04055|0.40741000000000005
2017-03-17|0.15797593314763253|0.121706963788301|0.026783286908078015|0.5038435097493027
2017-03-18|0.13946869918699192|0.11905342624854824|0.03601974448315913|0.5754558072009293
2017-03-19|0.14796707792207808|0.12516038961038964|0.03765389610389611|0.2870120129870131
2017-03-20|0.14006624000000006|0.11861386666666691|0.03066240000000003|0.4193621866666665
2017-03-21|0.16968499480789245|0.12724558670820355|0.030616303219106973|0.29632699896157927
2017-03-22|0.15185510927347923|0.12522858830478437|0.03618251624335502|0.3361817483756644
2017-03-23|0.1736062160828817|0.13975185002466706|0.03526097681302418|0.5964923038973857
2017-03-24|0.15034654483152482|0.12755054254711584|0.03876927470017132|1.4598758994860068
2017-03-25|0.1436094492753625|0.12293623188405782|0.04121913043478261|0.4283051014492754
2017-03-26|0.1105373333333331|0.11695151515151504|0.048642424242424244|0.1804641818181819
2017-03-27|0.11104916170903197|0.10753109789075174|0.04254461871281774|0.22616197944835068
2017-03-28|0.15355239814337282|0.1251593604951007|0.03192160907684372|0.4230113976276438
2017-03-29|0.1599089448312804|0.12366363149437586|0.024410819496518476|0.48668462774504634
2017-03-30|0.11146768973214286|0.11547991071428562|0.042768973214285695|0.3223406250000002
2017-03-31|0.10768753525098683|0.10603948110547087|0.040871404399323186|0.22560135363790193
2017-04-01|0.00465263157894737|0.049105263157894735|0.031789473684210534|0.016842105263157898
2017-04-02|-0.11704|0.08685000000000001|0.14035000000000003|-0.11704
2017-04-03|0.10492000000000001|0.1446|0.053700000000000005|0.6886449999999998
2017-04-04|0.1386777777777778|0.08088888888888889|0.0|0.17339444444444443
2017-04-05|0.023595000000000005|0.0526|0.057999999999999996|0.023595000000000005
2017-04-06|0.13655500000000004|0.1286|0.04145|0.287495
2017-04-07|0.31951|0.21600000000000003|0.054000000000000006|0.31951
2017-04-08|-0.03088421052631578|0.048|0.06052631578947368|-0.03628947368421052
2017-04-09|0.1209105263157895|0.14078947368421055|0.034894736842105256|0.16491052631578945
2017-04-10|0.10162500000000001|0.0855|0.02905|0.119685
2017-04-11|0.023789473684210524|0.11373684210526316|0.09936842105263158|0.3984842105263158
2017-04-12|0.11140526315789474|0.13005263157894736|0.051789473684210524|4.185810526315788
2017-04-13|-0.027704999999999987|0.0617|0.06620000000000001|-0.027704999999999987
2017-04-14|-0.10691052631578947|0.029578947368421055|0.09168421052631578|-0.10691052631578947
2017-04-15|0.14708000000000002|0.159|0.0639|0.155975
2017-04-16|0.09776499999999999|0.07365|0.035949999999999996|0.09776499999999999
2017-04-17|0.2884894736842105|0.1976315789473684|0.011736842105263158|0.2884894736842105
2017-04-18|0.06554705882352942|0.06570588235294117|0.023058823529411767|0.09833529411764706
2017-04-19|-0.15969473684210525|0.031578947368421054|0.14252631578947364|-0.15969473684210525
2017-04-20|0.04283333333333334|0.08438888888888889|0.0765|0.11226666666666664
2017-04-21|0.17142352941176475|0.11952941176470588|0.027117647058823528|0.23628235294117653
2017-04-22|0.04595263157894736|0.1003157894736842|0.07947368421052631|0.04323684210526317
2017-04-23|0.11955500000000001|0.10610000000000001|0.0451|0.742315
2017-04-24|-0.1035625|0.0335|0.09206250000000002|-0.1035625
2017-04-25|0.13550526315789474|0.1198421052631579|0.04526315789473684|0.13550526315789474
2017-04-26|0.17114736842105263|0.16557894736842108|0.06668421052631579|0.2625947368421053
2017-04-27|0.033875|0.06255|0.035949999999999996|0.02324500000000001
2017-04-28|0.07629|0.1026|0.04479999999999999|0.13673
2017-04-29|0.20170499999999997|0.17085|0.06194999999999999|0.08957999999999997
2017-04-30|0.23252500000000004|0.19394999999999998|0.0372|0.55568
2017-05-01|0.15407666666666664|0.11663333333333335|0.034749999999999996|0.29259833333333335
2017-05-02|0.04693157894736843|0.06678947368421054|0.03510526315789474|0.06367894736842106
2017-05-03|0.31984|0.24665000000000004|0.0494|1.5452249999999998
2017-05-04|0.09361000000000003|0.11095000000000002|0.05550000000000001|0.17529
2017-05-05|0.1342421052631579|0.1291578947368421|0.07005263157894737|0.12883684210526314
2017-05-06|0.17450500000000005|0.15710000000000002|0.0708|0.22571
2017-05-07|0.12890526315789474|0.12047368421052633|0.06326315789473684|0.22868421052631582
2017-05-08|0.2923473684210527|0.2431052631578947|0.077|0.5521315789473684
2017-05-09|0.06681500000000003|0.089|0.0636|0.21134500000000003
2017-05-10|0.00593500000000001|0.10645|0.13989999999999997|0.09899500000000001
2017-05-11|0.2117|0.14358823529411763|0.011411764705882352|0.20715882352941176
2017-05-12|0.06628333333333335|0.1567222222222222|0.10005555555555554|0.2300277777777778
2017-05-13|0.07522999999999999|0.10934999999999999|0.0741|0.20274999999999999
2017-05-14|0.22415789473684208|0.17373684210526313|0.05515789473684211|0.22415789473684208
2017-05-15|0.11624473684210526|0.1238421052631579|0.055394736842105254|0.16473421052631582
2017-05-16|0.18402355658198577|0.1321928406466512|0.028300230946882242|0.5287770785219402
2017-05-17|0.1796122774708407|0.13729220380601587|0.03234008594229588|2.2044360343769194
2017-05-18|0.15469625000000004|0.1283681249999999|0.03719562500000003|0.7704503750000004
2017-05-19|0.1766385784047748|0.14138198589256665|0.03853282691264242|0.5519827997829623
2017-05-20|0.1463882978723403|0.1285183752417796|0.039765957446808525|0.22220183752417796
2017-05-21|0.11088038125496416|0.11069340746624319|0.04521842732327246|-0.1798884034948366
2017-05-22|0.14050349462365594|0.1237478494623656|0.03906827956989247|0.2348567204301075
2017-05-23|0.1544326944757612|0.12415388951521975|0.03270631341600903|0.2512771138669671
2017-05-24|0.17287970822281165|0.12926525198939|0.029414456233421763|0.46187181697612856
2017-05-25|0.12242966101694902|0.10888361581920894|0.0391322033898305|0.18500514124293777
2017-05-26|0.15732105571847496|0.12242463343108528|0.03172844574780061|0.2694214662756598
2017-05-27|0.16012465034965026|0.12700174825174831|0.03507167832167833|2.6021998251748206
2017-05-28|0.10994952651515133|0.11525946969696985|0.053102272727272776|0.1103104166666665
2017-05-29|0.12601463917525774|0.113613058419244|0.03967010309278352|0.2317346391752575
2017-05-30|0.14986154255319126|0.12169574468085102|0.03193244680851065|0.3255980851063825
2017-05-31|0.14706982758620685|0.12780459770114944|0.036025862068965527|5.287561494252873
2017-06-01|0.16000273224043723|0.12996721311475404|0.030245901639344267|1.021849180327869
2017-06-02|0.14814542372881354|0.1241288135593221|0.04410169491525423|0.3276094915254238
2017-06-03|0.22169701492537328|0.16837313432835818|0.04105597014925373|0.15824701492537316
2017-06-04|0.10252031249999997|0.10569010416666663|0.0480625|74.61566119791665
2017-06-05|0.16030346320346328|0.14076623376623387|0.04235064935064935|0.41364329004328965
2017-06-06|0.17018446969696965|0.13990530303030307|0.03589772727272727|0.2674768939393939
2017-06-07|0.15766635071090046|0.13522748815165872|0.03911374407582939|0.30119668246445475
2017-06-08|0.1809753993610223|0.13895846645367413|0.03218530351437699|-17.94001661341853
2017-06-09|0.21579292452830182|0.15344811320754706|0.02549528301886792|0.3583660377358485
2017-06-10|0.16033526011560684|0.1415462427745664|0.048341040462427744|0.22529624277456628
2017-06-11|0.1671675757575756|0.1510151515151515|0.052024242424242424|-0.17925121212121223
2017-06-12|0.13936480836236922|0.12279790940766556|0.039445993031358886|9.284260278745647
2017-06-13|0.1523009584664536|0.13086581469648562|0.04227156549520768|1.8588083067092644
2017-06-14|0.12682851405622494|0.110425702811245|0.038377510040160635|0.2858012048192769
2017-06-15|0.011205000000000015|0.10700000000000001|0.08049999999999999|-0.19999499999999998
2017-06-16|-0.03368333333333332|0.05872222222222222|0.09094444444444444|1.2160777777777776
2017-06-17|0.14686315789473686|0.14442105263157895|0.04599999999999999|0.20807894736842106
2017-06-18|0.10172105263157893|0.0968421052631579|0.04868421052631578|0.21958947368421053
2017-06-19|0.028185000000000005|0.09835|0.06495|0.028185000000000005
2017-06-20|0.09043157894736845|0.10915789473684209|0.03247368421052631|0.22194999999999998
2017-06-21|0.19024102564102566|0.1385897435897436|0.04376923076923077|0.2314615384615385
2017-06-22|0.06950555555555556|0.11361111111111108|0.04744444444444444|0.20270555555555556
2017-06-23|0.06278421052631579|0.038|0.01726315789473684|8.715857894736843
2017-06-24|0.2665618181818181|0.15670909090909094|0.022945454545454547|0.3646563636363635
2017-06-25|0.2998|0.169|0.004210526315789474|0.3943052631578948
2017-06-26|0.18701500000000001|0.12855|0.027149999999999997|0.40851499999999996
2017-06-27|0.06394999999999999|0.10834999999999999|0.0658|0.20573999999999998
2017-06-28|-0.07296499999999999|0.0491|0.10900000000000001|-0.010169999999999985
2017-06-29|0.16859500000000002|0.1809|0.05619999999999999|0.38934
2017-06-30|0.04526|0.11215|0.08929999999999999|0.2858
2017-07-01|0.16413125|0.183625|0.048312499999999994|0.30344375
2017-07-02|-0.016429999999999993|0.07694999999999999|0.09119999999999999|0.014270000000000005
2017-07-03|0.12183166666666671|0.12183333333333338|0.04961666666666666|0.15015166666666663
2017-07-04|-0.08192499999999996|0.07012499999999999|0.1421875|-0.08192499999999996
2017-07-05|0.155275|0.0732|0.003|0.155275
2017-07-06|0.06579473684210528|0.09805263157894736|0.06984210526315789|0.0764421052631579
2017-07-07|0.13253|0.12155|0.06319999999999999|0.14953
2017-07-08|0.03661500000000001|0.10965|0.10939999999999998|0.06786
2017-07-09|-0.075005|0.07494999999999999|0.089|-0.12791499999999997
2017-07-10|0.09659000000000001|0.12535000000000002|0.05854999999999999|0.12292499999999999
2017-07-11|0.17033421052631578|0.16152631578947366|0.05776315789473685|0.2633342105263158
2017-07-12|0.067375|0.16750000000000004|0.089|0.24724
2017-07-13|-0.028561111111111117|0.05611111111111111|0.07655555555555554|0.0006999999999999908
2017-07-14|0.2033388888888889|0.133|0.0|0.36431111111111114
2017-07-15|0.187305|0.18285|0.08745|0.36855
2017-07-16|0.178305|0.12775|0.030199999999999998|0.23312999999999998
2017-07-17|0.16435882352941175|0.12317647058823529|0.032058823529411765|0.4481823529411764
2017-07-18|-0.01588947368421052|0.06126315789473685|0.08857894736842105|-0.01588947368421052
2017-07-19|0.029978947368421036|0.07294736842105264|0.08005263157894736|0.029978947368421036
2017-07-20|0.0046631578947368395|0.06189473684210527|0.03773684210526316|0.03818421052631579
2017-07-21|0.12049000000000001|0.11539999999999999|0.041999999999999996|-0.141395
2017-07-22|0.40182777777777784|0.23972222222222225|0.0|1.950316666666667
2017-07-23|0.19403|0.1172|0.0128|0.31123999999999996
2017-07-24|0.14924736842105263|0.1134736842105263|0.04768421052631579|0.12586315789473684
2017-07-25|0.25004499999999996|0.1631|0.0|1.4693900000000002
2017-07-26|0.1278525|0.09509999999999999|0.018525|0.224865
2017-07-27|0.035094117647058824|0.060705882352941165|0.04|0.11281176470588235
2017-07-28|0.2217052631578947|0.18152631578947367|0.049631578947368415|0.2217052631578947
2017-07-29|0.11701578947368421|0.07010526315789474|0.012578947368421052|0.16580526315789473
2017-07-30|0.1316|0.12626315789473685|0.040105263157894734|0.22193684210526313
2017-07-31|-0.010229310344827573|0.07232758620689655|0.09574137931034482|-0.0280655172413793
2017-08-01|0.07951864406779664|0.09189830508474575|0.04261016949152543|0.38540169491525433
2017-08-02|-0.08915499999999997|0.0605|0.11345000000000001|-0.25248000000000015
2017-08-03|0.03665|0.1018|0.07085|0.01755999999999999
2017-08-04|0.14554810126582277|0.11777215189873418|0.02959493670886076|0.2693037974683545
2017-08-05|0.07358|0.08164999999999999|0.0153|0.07358
2017-08-06|0.30294999999999994|0.21855000000000002|0.03565|0.23526499999999997
2017-08-07|0.16574324324324327|0.1515945945945946|0.04367567567567568|-136.11976486486483
2017-08-08|0.1713050847457627|0.12840677966101693|0.04057627118644068|0.2745762711864407
2017-08-09|0.14082105263157896|0.12394736842105263|0.03236842105263158|0.2405789473684211
2017-08-10|0.2780888888888889|0.16572222222222222|0.02288888888888889|0.27097777777777776
2017-08-11|0.20173750000000004|0.18432500000000002|0.0349|0.21297499999999997
2017-08-12|0.16653|0.11679999999999999|0.033|0.22423000000000007
2017-08-13|0.105795|0.1439|0.08035|0.022940000000000026
2017-08-14|0.1362546739130433|0.11692934782608701|0.030285869565217394|0.4868983695652174
2017-08-15|0.15158503767491927|0.12641227125941878|0.027983853606027984|0.6405145317545757
2017-08-16|0.1490484210526315|0.11453789473684209|0.030961052631578955|0.3136515789473682
2017-08-17|0.1632987051792828|0.12192828685258966|0.024315737051792838|0.6841818725099602
2017-08-18|0.14730173160173163|0.1214090909090909|0.027275974025974026|0.4724861471861466
2017-08-19|0.17934753521126795|0.14021478873239432|0.01963380281690141|0.2708172535211272
2017-08-20|0.15871527041357392|0.1337147401908801|0.031115588547189793|0.5006402969247086
2017-08-21|0.29875839243498814|0.3194503546099289|0.020995271867612297|0.7312036643026009
2017-08-22|0.20626740041928707|0.172359538784067|0.02891090146750525|-0.9200583857442337
2017-08-23|0.1776835550181381|0.1452974607013301|0.032992744860943175|1.8238007255139044
2017-08-24|0.1895067015706807|0.14101047120418853|0.027861780104712044|1.2056139267015697
2017-08-25|0.17570507246376804|0.12184420289855075|0.020615942028985503|0.4443196859903377
2017-08-26|0.17426395690499533|0.13173555337904022|0.029285994123408418|0.37194446620959837
2017-08-27|0.15386569086651053|0.12412880562060893|0.031154566744730678|0.5930042154566723
2017-08-28|0.1377705128205126|0.10363675213675214|0.024803418803418794|0.45929829059829075
2017-08-29|0.1051157894736842|0.0858421052631579|0.022684210526315786|0.07356842105263157
2017-08-30|-0.011129999999999996|0.08255|0.10455|-0.17922
2017-08-31|0.15344999999999998|0.09633333333333333|0.012000000000000002|0.16989444444444443
2017-09-01|0.004435000000000006|0.05940000000000001|0.048549999999999996|0.12803000000000003
2017-09-02|0.18529444444444446|0.17500000000000002|0.035166666666666666|-2.5788444444444445
2017-09-03|0.012315789473684212|0.06794736842105265|0.04457894736842105|-0.14836315789473686
2017-09-04|0.08475000000000002|0.10005|0.055700000000000006|0.17738500000000004
2017-09-05|0.09746666666666666|0.09150000000000001|0.042166666666666665|0.2195666666666667
2017-09-06|-0.008900000000000009|0.023882352941176473|0.07182352941176472|-0.008900000000000009
2017-09-07|-0.04354117647058823|0.058529411764705885|0.064|-0.04354117647058823
2017-09-08|0.144805|0.13165|0.0588|0.683605
2017-09-09|0.09809411764705883|0.11129411764705884|0.04988235294117647|6.942382352941175
2017-09-10|0.2553|0.1155|0.0|0.2553
2017-09-11|0.12566875|0.10212500000000001|0.01925|0.08739374999999999
2017-09-12|0.19242388059701493|0.14156716417910453|0.02452238805970149|0.21457164179104482
2017-09-13|0.2580976997578696|0.17301694915254234|0.017417675544794193|0.49567421307505977
2017-09-14|0.24480666666666634|0.19812452830188654|0.039052830188679256|0.09700968553459094
2017-09-15|0.12359229098805677|0.14307709011943565|0.07294788273615645|0.2599054288816509
2017-09-16|0.20187154639175267|0.15752989690721675|0.04543917525773195|0.44297412371134
2017-09-17|0.16436011111111135|0.13179555555555533|0.04425333333333334|0.15309833333333378
2017-09-18|0.19966171259842536|0.13802657480314967|0.028167322834645677|-0.8787034448818902
2017-09-19|0.22898794489092994|0.1530413318025257|0.024349024110218134|0.3678553386911595
2017-09-20|0.17296959706959697|0.13156654456654449|0.026304029304029312|0.5430260073260073
2017-09-21|0.15967752442996666|0.1250456026058633|0.027929424538545057|0.24283420195439745
2017-09-22|0.22374258373205752|0.1496471291866028|0.025515550239234453|0.33250035885167456
2017-09-23|0.1882014412416853|0.13381374722838152|0.02805432372505543|0.2965230598669621
2017-09-24|0.2643419708029202|0.17343430656934336|0.02254622871046228|1.0664659367396598
2017-09-25|0.17861028037383167|0.14105740987983978|0.04024966622162883|0.5136648865153539
2017-09-26|0.16954124999999984|0.12435624999999995|0.027116071428571437|-1.4420958928571446
2017-09-27|0.22158506131549593|0.16215496098104806|0.032304347826086946|0.35783389074693395
2017-09-28|0.006494736842105267|0.07494736842105264|0.0876842105263158|0.2508052631578947
2017-09-29|0.14176875|0.09837499999999999|0.052250000000000005|0.14176875
2017-09-30|0.07188947368421052|0.059315789473684224|0.05068421052631579|0.06383157894736842
2017-10-01|0.073265|0.046450000000000005|0.0|0.10569499999999998
2017-10-02|0.14761111111111114|0.11838888888888888|0.024722222222222222|0.6713388888888888
2017-10-03|0.25105000000000005|0.13975|0.014150000000000001|0.33124
2017-10-04|0.20403157894736842|0.19215789473684208|0.07378947368421053|0.28381052631578957
2017-10-05|0.2191|0.17041176470588237|0.07500000000000001|0.29518235294117645
2017-10-06|0.05691|0.1315|0.09395|-0.02561500000000001
2017-10-07|0.4112785714285715|0.23485714285714285|0.010499999999999999|0.4112785714285715
2017-10-08|-0.023526315789473683|0.040315789473684215|0.04794736842105263|-0.06264210526315789
2017-10-09|-6.999999999998952e-05|0.07020000000000001|0.06844999999999998|0.062195000000000014
2017-10-10|0.18086|0.16144999999999998|0.037349999999999994|1.064935
2017-10-11|0.37025|0.22543749999999996|0.019125|0.37025
2017-10-12|-0.0299578947368421|0.0458421052631579|0.06757894736842106|0.017931578947368427
2017-10-13|0.15022893289328912|0.10836963696369627|0.021496149614961494|0.27995830583058323
2017-10-14|0.23195583333333353|0.157725|0.02540357142857142|0.12922773809523772
2017-10-15|0.22302835990888442|0.15886218678815506|0.029169703872437364|0.6080014806378133
2017-10-16|0.17240991471215344|0.1301897654584221|0.03594029850746269|0.10970831556503184
2017-10-17|0.13962596248766065|0.12510957551826263|0.0447324777887463|0.23184501480750305
2017-10-18|0.14771331058020457|0.1287167235494881|0.04163367463026171|0.45201683731513054
2017-10-19|0.03202969837587007|0.09421113689095126|0.06415197215777266|0.14067703016241265
2017-10-20|0.20863986998916625|0.14212676056338022|0.0302329360780065|0.45534539544962227
2017-10-21|0.19183649393605312|0.14766923925027578|0.03549173098125689|0.3864445424476292
2017-10-22|0.18958964757709282|0.14499008810572675|0.031092511013215866|-1.0978155286343618
2017-10-23|0.1913127789046653|0.14615618661257598|0.033072008113590255|0.3404215010141989
2017-10-24|0.1805841796875004|0.1330332031249996|0.030853515624999998|1.956444433593749
2017-10-25|0.1858268689057419|0.127955579631636|0.023453954496208025|0.4194856988082338
2017-10-26|0.1575073760580408|0.12728053204353054|0.038744860943168064|8.178059854897224
2017-10-27|0.20303780663780646|0.15191486291486284|0.033376623376623366|4.467045887445893
2017-10-28|0.23979500000000004|0.21055000000000001|0.05319999999999999|0.6050850000000001
2017-10-29|0.04411|0.0633|0.0418|0.04411
2017-10-30|0.0005611111111111233|0.06911111111111111|0.07238888888888889|0.04222777777777779
2017-10-31|0.10813684210526314|0.13036842105263158|0.06489473684210526|0.17797894736842107
2017-11-01|0.19724687500000004|0.18437499999999996|0.0738125|-0.08231249999999996
2017-11-02|0.3262333333333334|0.19391666666666665|0.0|0.3262333333333334
2017-11-03|0.35735|0.21079999999999996|0.02035|0.42543
2017-11-04|0.23214358974358973|0.15943589743589748|0.03538461538461538|0.6786051282051283
2017-11-05|0.19522500000000004|0.1483|0.04995000000000001|0.189285
2017-11-06|0.19110500000000002|0.15794999999999998|0.0329|0.28878500000000007
2017-11-07|0.15791752577319587|0.1152989690721649|0.04039175257731958|1.1153185567010309
2017-11-08|0.24503000000000003|0.17065|0.0673|1.7606000000000002
2017-11-09|0.19790892857142858|0.11242857142857142|0.02176785714285714|0.3594267857142857
2017-11-10|0.29645|0.1759|0.01955|0.36564500000000005
2017-11-11|0.1218543859649123|0.14456140350877195|0.07652631578947369|0.1900228070175439
2017-11-12|0.18484628647214843|0.14955039787798413|0.047021220159151195|1.030105172413794
2017-11-13|0.21648248259860792|0.15760440835266826|0.040025522041763344|0.5432095127610201
2017-11-14|0.13148279069767435|0.11805930232558132|0.0471011627906977|1.2188140697674414
2017-11-15|0.16615225027442304|0.13098243688254635|0.032282107574094415|0.16627749725576227
2017-11-16|0.07152513781697899|0.13871885336273435|0.10988643880926117|0.3299750826901874
2017-11-17|0.06958967795210584|0.12331296449215509|0.08584227910817499|0.25827927332782785
2017-11-18|0.1311314751286451|0.11672469982847346|0.05446826758147512|2.3644121783876493
2017-11-19|0.14351060000000004|0.12186599999999996|0.043934999999999995|0.4352162999999997
2017-11-20|0.21295210084033578|0.15349859943977576|0.03945471521942107|28.79143314659189
2017-11-21|0.2338383750000002|0.17559250000000015|0.04147375|8.529325875000014
2017-11-22|0.19379504132231415|0.13910625737898472|0.042855962219598594|0.39424580873671844
2017-11-23|0.15501741741741712|0.12860360360360354|0.04601301301301301|0.2991755755755754
2017-11-24|0.07026850117096008|0.10499765807962527|0.05677400468384071|0.5616058548009363
2017-11-25|0.22286733727810637|0.201953846153846|0.04935621301775151|0.3077728994082839
2017-11-26|0.13073092243186563|0.11751257861635224|0.03623794549266249|0.3635429769392028
2017-11-27|0.1840789473684211|0.151|0.03663157894736842|0.2337947368421053
2017-11-28|0.10237368421052633|0.07963157894736841|0.04794736842105263|0.2578631578947369
2017-11-29|0.130325|0.14285|0.04805|0.547285
2017-11-30|0.18945789473684213|0.1406842105263158|0.03215789473684211|0.8485578947368421
2017-12-01|0.2092525|0.13637500000000002|0.0316|0.42273750000000004
2017-12-02|0.05173000000000001|0.06545|0.08675|0.36956500000000003
2017-12-03|0.11657333333333333|0.04959999999999999|0.0|0.11657333333333333
2017-12-04|0.12010499999999999|0.07425|0.022200000000000004|0.14392
2017-12-05|0.24446315789473685|0.13952631578947366|0.01831578947368421|0.2656157894736843
2017-12-06|-0.057010526315789456|0.020473684210526318|0.09631578947368422|0.06888421052631577
2017-12-07|-0.15198125|0.0540625|0.09137500000000001|-0.189625
